MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.972609970534523,37,8.859636666204771,2.229515897505387,3752,1.1009791571716594,36.64066029901908,-115.25181875020822,3.2499450147225875
4.143327946041627,5,5.059985447619374,1.1345308601486392,4177,2.5408478690404666,34.9254633400521,-118.89530334578592,2.680293179854271
2.764385706835307,45,3.4998904804117155,1.110297459332351,4061,3.768822141295925,37.20178059334355,-123.30712404652894,1.8986096894642042
6.338368785158163,1,6.5799995973156795,1.655764850367531,4059,2.8998835290310723,34.58493473901431,-121.75507949128104,3.8540260038058105
2.2201895973249868,47,4.627690049283812,1.0631947993335118,4937,3.094330135732825,36.86676346442145,-116.23601420623714,1.0553409243677954
3.0410949865566472,34,7.059216316664248,1.367527392184624,3339,1.0,33.46135405921086,-122.88845743001315,2.1268606482215673
4.673606682778374,18,5.161565142652067,1.1205150213568074,1914,2.6861971054910785,37.653950989700405,-119.30199933680737,3.3422849941781405
6.721505642297753,1,4.741821173100663,1.2461022818470233,2238,3.27061777906177,34.45283690812105,-117.95147807895273,3.6428399622591305
6.151657201789196,32,5.2864509331051766,1.4341403312017316,3760,3.372231900318672,34.9360810394157,-115.21653171629485,3.019467965794804
5.09834274611404,5,6.409332113123424,1.6943061302036462,1259,3.7698845690674916,36.99028141782389,-115.5288613710652,2.6586386055469418
1.8292196247367434,32,5.2270952430932125,1.2730892026231002,3053,2.8317937985812573,33.62526253021581,-116.35722078940267,1.0397135345927635
3.405250596516057,40,4.903930356647553,0.8941345723638462,2906,2.8674753499006806,41.62379883635919,-119.92305757388802,2.1082553906671215
3.797569091517027,14,5.2614020764253535,1.2344030828094716,3366,1.9343060564721102,36.469443153928765,-122.57750745657702,2.9466941659632324
2.6952715510519902,13,3.9737737785989378,0.7262386647338452,2164,2.8363827686614416,35.52279229626751,-117.30350690442152,1.598237146321888
1.5552600270957557,12,5.976437922752776,1.048122965531918,3725,1.990739950081761,32.29196605092581,-122.18711377511528,1.3060043396239642
4.784673557471985,12,3.3559280873861077,0.7623821596323959,450,1.5217039041556664,40.43254363112233,-118.38685516591384,2.769776923525828
6.244961926201196,6,4.967054254761382,1.1707147372670044,3773,2.1318565039115374,38.258339153063844,-114.19321817536655,3.0051784353094004
3.646350152212779,13,6.4112622505968915,1.584231319817628,4078,4.206947926243178,36.16405154841297,-118.49690224192726,3.230347289728362
6.680586614561178,34,5.8636579395192605,1.3774558525831175,4440,2.783551038789379,34.455327993384756,-117.54443132739553,3.655490524946075
2.0714610598060355,16,6.208384687583669,1.4648533400889876,4621,3.1759018904186926,39.45137418675385,-117.22424528083826,1.452653599285628
2.60737513599434,40,5.421945192737429,1.0326659719107574,1811,2.589202999041555,41.454745757416674,-115.69611642324494,1.4104139155562787
4.735450518925928,42,6.90369541718262,1.4970711800711196,327,1.567559184438482,35.808097056520204,-119.65019321892952,3.2455178419471324
3.489455852852086,39,6.609639036123751,1.1552756497974133,3302,3.7488904999437658,33.348760683792314,-119.02490098947503,2.4713322242134974
5.999725284133731,28,6.03536920509721,0.9650490546206557,542,1.2622414881155288,33.09194747272738,-122.2402798607541,3.287458316392279
5.535259055976403,17,6.613054932776252,1.6018094129833507,1473,2.5561658585666733,32.06361972333886,-117.85320112262498,2.7665005505638622
3.6173783167407407,48,6.400508265284292,1.2635004511451566,3542,2.956308095319951,39.43955440771722,-121.0424199367561,2.6666657945955317
2.184490896401417,11,4.972643783983732,1.2241403600729241,3013,3.1843917147438843,41.813953859016706,-118.92375251111301,1.1337976493871642
3.4071303755283853,24,3.8873213059703997,0.9844657819309006,3072,2.418824316376904,41.92817752753568,-116.33442806490102,1.3432631829677733
5.59969753647221,24,6.0044345510111485,1.2094160909622333,3780,1.5296308135560204,39.84197254342926,-123.82430095318013,3.1622884496533956
6.112871071936033,39,6.1553070769977145,1.4631739386778921,907,2.359125366131649,33.621837782960434,-118.36084473415627,3.693866885912191
3.49724667510393,28,6.808566389366279,1.3628387212443154,3975,2.40099360990427,41.777094559131214,-122.2655498268931,2.216301486369766
1.5501369801737857,41,4.376414469945647,0.7204612528875278,2974,2.3815252038759356,35.278134430019506,-121.20616660216146,2.3296810300399335
2.006770118539429,47,4.412282728867404,0.9870244790166804,2158,3.776046872166083,35.336196094925434,-123.65286719913001,1.990962332129605
5.384021957644889,20,6.0518803195693245,1.2459234993357193,2371,2.029117777488686,38.873369528924385,-122.30537239814097,3.693242826697735
3.5869961612825,45,5.414599613376296,1.119724741345498,2592,3.240783419550527,32.49049187074451,-114.13370606712849,2.3674210806050286
3.6310877903053904,9,3.2370860673146464,0.9039896053575309,2796,3.126637629774333,40.257697299075595,-114.01477238800688,1.7166324794022454
2.5844785584309715,47,5.950129796505029,1.0366571422862185,1735,3.768364061977336,41.97297276487744,-116.80152080110352,1.5588153589127736
2.558130914538344,10,3.2770925020132546,0.7586014742518105,1192,2.893494502610455,39.75069778089917,-117.88143145228807,1.68174181811117
6.627100216155925,44,4.365692137751949,0.8301616062919813,928,3.632904773758047,39.81676491207333,-116.22993046900734,3.7839367211761523
5.475622022021804,20,7.122017647432129,1.760903495993572,1769,2.8622238895247216,35.90313670566551,-115.03445727814838,2.8790945730411592
3.171084793658779,50,7.689854821368538,1.7606148471115124,1376,3.3475140212678403,32.65921389015657,-118.80694940434591,1.9445809858632093
4.567830766694185,7,4.041212357833646,0.9350570508768938,2629,1.7976471302022075,39.926674342344235,-123.64716000582298,2.8363428712388177
4.956596890031933,24,5.104730155104767,0.9783384383964587,4569,1.0,37.971580869048005,-116.90604179419947,2.7213561409300606
9.202272981894994,46,5.551147027694447,1.0937556140141003,629,3.3020374828526826,41.093386891220845,-114.15397497927577,4.5703778938732595
2.442315404809423,3,7.637472313097882,1.892699411196339,1613,3.3449465008313837,33.15962900166833,-121.41947044028039,1.9403653533521874
4.925120442301427,14,4.908557262610718,1.3406444583023684,340,3.380401866521506,35.051230630941085,-119.365344345389,3.1435698581033744
6.611421937054567,5,4.9277391723600665,1.1551075672910063,4876,2.5800539881962568,35.606561537233866,-120.38725598948719,4.30635511885663
8.691641314411308,17,7.358470670155434,1.4207542258566053,3533,4.191777801768298,38.83279708544691,-120.09532505770136,4.710328328801358
3.0875983349045923,20,5.050253016738091,1.1624074225489642,1283,2.6320977474103824,39.87745163103155,-116.78600006124643,1.8956700232233352
3.5636911376434823,32,6.366642050759749,1.8643066190028514,2129,3.3367032157378955,41.6102040858442,-120.2159561024395,2.0946118547782997
6.026779652680328,14,3.7274284418650874,0.8314874681434022,3643,3.475708980003263,34.95407158324154,-114.58915874541273,3.611398840901915
1.8118032925050531,9,5.294520707089209,1.3969869565754809,4792,4.374992127799288,36.936364085642474,-116.1034154623644,1.2784566638098427
5.160431588167057,9,3.5084837940083147,0.693943427213622,2912,2.746376304168133,32.289609300812984,-123.72352974912305,2.4897186047991995
10.76768577434928,48,4.233479462853155,0.9260203687694375,1427,2.4774456750166776,34.52987878108888,-115.81451117966276,4.931852825779558
5.422586301881353,49,6.5070416261827155,1.5524952553519988,3514,1.8014836924677413,35.7400350811964,-116.27142577561341,3.4370031620652974
1.094236598694915,12,5.440113530695945,1.261670309930388,3460,4.241893605329978,37.938062065254485,-118.83506271618766,1.4120224676561457
2.7838830837619994,10,5.11707311133643,1.0081060772591315,3255,3.337128725638832,36.70845493599174,-119.03182603253586,2.1525701552224015
3.138050809568829,3,4.601500451222899,0.9005802509412597,325,3.362448884715442,35.64475059776997,-115.64473096533047,1.8086346708450651
7.332076053077397,49,5.235212712110461,1.3069631687734076,3563,5.493363393059136,38.24077966529342,-119.75214710836966,4.66380888144636
4.045458244055865,37,5.861335800520832,1.4990162592043628,196,3.2600357929490396,40.28615677117,-122.40537656706701,2.8167694920882296
1.5646834323941101,39,6.6794994477541145,1.7725007403479145,4537,1.9581428759199742,34.41681132984789,-120.87101167150968,1.8620046292159962
4.277570521301462,15,2.3498239790838373,0.6441288485828808,4421,2.843277140005619,35.42875879260412,-121.34797596642511,3.0575862392176667
4.706187957195425,33,4.501886590884628,1.0085962930522125,2861,2.2201740729210773,39.0492364968702,-117.1894097034855,2.812410448695845
3.3495354504315626,4,5.690915490626807,1.1988711499478297,3265,2.683305284333782,39.77940598758531,-122.21126649959155,2.4706313697281237
2.534045523263586,35,5.381364260845257,1.4020053680260036,432,2.6779283177963142,40.253968717346474,-117.55227563567193,1.830739888244005
11.326816878640633,30,5.98405149103207,1.4445026270052501,4384,2.53038048714636,34.09331218897029,-119.34033052736238,6.2681124371368035
6.621609936838334,17,5.8210483433518645,1.1090630488608808,1427,1.8853739957156823,37.39266961244416,-115.60339070588218,3.4570411164785995
6.906487428355274,37,5.134158564407912,0.9703094020316988,1384,4.274001306937837,41.000110985252846,-119.15001256782531,3.49975678089942
4.049798484495582,33,4.867776164815387,1.1427489395268375,3570,3.239078435550715,35.919504550914915,-114.70196065430616,2.10703738974013
3.0603951624941423,23,5.205398212317399,1.1175040505304883,4700,2.8196223722398095,36.298830902215556,-114.99530872114413,1.9157832702850675
3.435145451477293,10,6.878490819787292,1.5078140343216657,2520,3.6061102636125946,41.84822943900686,-122.14712420895977,1.5983491484498675
2.0683320652437276,2,4.6215904805131425,1.1654542053642123,2586,3.376853819879513,33.13052646032506,-117.13833647648116,0.8032193607293514
9.11727814223669,48,5.424631932227253,1.3169439391229687,2787,3.220552586193638,39.05601989461636,-121.85375250879224,5.507890037006398
4.132981144728372,15,5.720010656798105,1.4866090190899073,1526,3.5479984582134616,40.50184127040892,-115.76695693769543,2.539845095477198
8.13492242601774,16,7.37242111584935,1.1947297181872836,3023,3.1071477950069255,33.507935166340175,-117.64276845463431,3.919947382265
3.521695028739024,35,5.139630090116424,1.1697897666293007,4808,3.536177165593273,39.144532360072375,-121.05882305718349,2.7436328012944973
5.460569543046771,14,6.650567987213153,1.6017271546310716,1974,3.60248984070222,36.69738222010442,-121.50876371616494,3.7341827633911775
4.83461341677575,20,6.978375283918027,1.215649892129321,3888,3.1301749880262424,40.52890884674643,-119.7042234495457,2.9028739704054525
1.9455115840162174,37,5.423494882011222,1.0866141792755861,3892,2.8236844052031076,41.074523168359065,-115.99277028538869,1.3135847318453373
9.667953109004015,31,5.247137225107885,1.0220659600515272,4269,4.224318241163127,40.72484903154573,-116.03838390960549,4.3449218315792475
3.5769296648342306,34,5.1051355935421405,1.1264529937410532,3645,2.617678768181253,32.64385137579013,-123.66623774445064,1.8422103250297486
2.3149323319253874,1,5.193012238908901,1.3960666600374994,4615,3.313050880341877,39.56855276814974,-120.977127845291,1.9094774996719521
6.049980007884156,24,6.525087832692199,1.8314465286396169,3600,3.3311267285912534,41.21527574985829,-119.77149036530282,3.3304205304942296
4.388241336592562,25,5.777211972706617,1.1298572799702276,4883,2.5123537181890914,38.21348440670931,-118.14417986555756,2.6268090530610455
5.222162763172516,33,5.782347651003843,1.3634585956361622,3605,2.353742091750805,38.008760604784904,-122.504729911853,3.807065580796643
4.611447771545573,8,4.149731787544198,0.9825068295551151,4200,2.7169183833041193,32.45005387398111,-120.64716979471075,2.4565461779460236
1.1703349620004697,9,4.339011907149718,1.0050400047165557,4462,2.606226517459514,40.560330222059385,-115.14402979432042,0.6318686521746599
2.732903080796287,39,8.072136189732376,1.8724885001974658,4918,1.8334955506889077,32.46403560829162,-119.2345248658635,2.0071295582593587
2.6749023309407858,35,5.286609129653573,1.2112270451194764,3017,2.4788039339845795,35.13509606384674,-116.5585677395656,1.7441944807928274
6.857968011411698,42,4.570273605305967,1.2368399085740505,3580,3.2129783877076497,41.25863065287216,-119.1522149350366,3.8703099048622915
4.470761793694451,14,7.217318998707157,1.8265157553031854,4838,4.012754867318879,41.49745142729512,-119.35017423599537,2.324133182222752
5.620684495709767,51,5.838170258420263,1.0987166882232622,1963,3.443513068138907,41.919005404759226,-117.78074474916497,2.639109010679533
3.6891958253421193,14,6.193785900237426,1.5104886783906226,684,1.0,36.76402285612886,-121.40635487810383,3.027811955532523
5.75593908862668,34,5.33434350966216,1.3163623556812898,4432,3.513042971805862,33.774295463810105,-121.5019790069375,3.479035259117416
4.054436172339871,9,5.117592291307835,1.1742265289099878,3196,2.5534785712834256,36.87944486829084,-114.1064614510839,1.7549668820712654
3.905396330882768,47,5.296496353003252,1.3450067492227165,2199,3.3624640597502102,33.02312925083049,-115.31007990680777,1.744977367294092
4.818333726461861,17,3.840714195641648,0.8666272814420797,3612,2.9886917926314975,40.725361089699696,-116.62245103550356,2.520208963966498
4.611222246101497,41,5.394487108696123,1.2192297800248129,260,2.845849899130538,37.60537233266505,-122.62855460944466,3.153734122846219
13.090104798755256,17,5.855239692451141,1.3094495058250737,2438,2.918211417630287,36.04505899166755,-123.69775288815234,6.486429216358159
2.716187884061674,41,7.720555880612505,1.2310633063807899,1400,2.982060553384176,32.79530702480805,-122.24587495802908,2.218239366260688
1.821185428332229,24,5.603198878006259,1.21918910744557,1512,4.075523977672195,36.05240676816631,-114.6226903549248,0.9546398732123663
5.165777341207408,4,2.6989875493476343,0.5396692614475608,4849,2.98427185033193,40.66191608390109,-115.83710229751011,2.7720559080887455
2.928322915283202,10,5.387217480658454,0.9934382471045352,2795,3.86842890654496,39.03405932477213,-118.76923987511424,2.1775531001565365
1.0804438061589325,35,8.787404959729967,2.311268072770499,788,3.7519246926765257,32.824555175109666,-114.31219408631623,0.9417935847333796
2.3824140636318165,10,6.539639481982047,1.5376407478956544,1887,3.5336364380669223,33.59907199726176,-122.534178970977,1.758554086891815
11.686954101849144,15,4.526933267429694,0.9918740194525948,1288,1.570704943896258,35.923084907075044,-118.40849559993963,5.549045601125038
2.677032725189182,28,6.209327817316668,1.2608406450302478,4554,3.8933061249292855,33.01375082685919,-122.1677787360129,1.5961804772263186
1.4708429729187051,13,4.609583890132312,1.0550650122106633,1527,2.6336789646915295,41.340411919932706,-120.93571395195694,1.1960749137561744
11.33017242399838,7,3.875430976543771,0.9678620792588165,1848,3.572581824859818,38.52292044630876,-114.59864981036775,5.366878719466508
2.3303311104996136,32,5.081956764119114,0.9919523482369397,1737,2.221973733407669,32.94823001303945,-115.31721483451317,0.9140008794360968
15.020152076486537,36,5.609831727086633,1.233350389279434,960,2.0519407653573953,39.880574623804605,-122.98201214369413,7.624913689041621
3.606912175822128,38,3.253413397079925,0.8004763226651436,3922,4.5811109894649595,35.68405928571943,-121.50456194439062,2.5238734730571766
9.687508424451092,49,4.121008851353637,0.6672736136222102,2924,2.2344135465295087,34.44870644553221,-118.05492530417949,5.179096904657675
3.8601164109823394,7,5.512402675818826,1.2032081573102476,2241,3.9168853112413977,37.69984941939691,-123.38647212659176,2.707235531161992
5.47653242679491,22,5.010192188813255,1.0377173133956497,2040,3.0947362571492167,32.133721331205415,-118.49915352648563,3.0513525053995316
4.099606047578042,12,5.973773525375309,1.290246097747715,3366,2.6639039533118627,36.65397660104255,-118.15508564205989,3.0669162379236266
3.8750955048429403,46,4.0423980072297265,0.8284940932911208,569,2.964136892535835,40.43804993095169,-121.0903281866954,2.6913162347694684
4.955337402072593,28,6.356936498263961,1.424772155895114,4665,1.959124402774951,41.28057595985568,-121.06877019874877,3.1579863953816636
5.574885975437998,6,4.079489083527766,1.1329100857708485,2867,2.9889964963126157,35.4255470441644,-121.7092073122993,3.5294240356440607
4.766899866985135,36,7.471281162325155,1.5710783793860499,1215,2.1338077488832323,38.424365881650445,-114.64323629803957,3.307294910697702
4.523275372016313,3,3.44109005874602,0.7871539285267395,2735,2.6836449645488116,34.26823438368834,-120.11128859300922,2.5556082749175957
2.941524687607514,14,4.188934875539905,1.1722415578167467,4275,3.740239651175661,37.60213070984709,-118.1473093688611,2.0374184232214385
4.180216917404101,37,6.000844963638195,1.221169145598418,948,3.203352541246126,34.54027726153189,-120.98425425746485,3.218799880170355
9.095871212955787,26,7.497079901797166,2.0575005609976404,2666,1.8142636008955828,37.71356508627453,-116.97335995585095,5.078689348318531
2.8692183032058263,39,5.878051643339405,1.2941100287702283,3028,3.6811905015310957,33.71722117293231,-122.98558728941357,2.184399345221514
5.027789506330516,30,6.17542950421887,1.688713726728027,4069,2.994320190472686,41.41232556760743,-123.28358456905336,2.983055135179183
7.74379268568031,43,5.52104428200767,1.3388865509789054,2880,2.566251785272529,40.869174764072916,-116.55716239418113,3.4111466117375295
5.598069799961431,29,4.268321855061768,0.9783559281900726,3708,3.5973410431271446,35.3691824944884,-116.7333204168465,3.4427841589928003
6.893663808752036,3,4.911833982112745,1.0709324656580108,3890,2.866234530418398,39.766628889249425,-121.34998663859338,3.949682126004541
2.3098669058254893,4,4.045708336022468,0.8143151442646593,4466,2.06747092807543,32.95504130732195,-120.44953287275311,1.9381669905265846
5.034220399742391,40,3.9655480386677544,0.8814372194761678,1871,4.478247769159683,39.403609087054235,-114.42739498667177,1.9802694170270736
3.7622084414216097,2,5.982098703183696,1.4771048593091345,3548,2.98617004568721,34.82459129612704,-122.95669705004686,2.6586381791668847
3.846025770341698,20,4.152186421494446,0.911847779556256,1318,2.9348918364142262,33.356417686758626,-122.16852933453329,2.259895861968526
8.721299522229934,1,5.883464808068034,1.2384770838445707,4237,2.675915862615528,38.78191217903614,-119.69961635026766,5.141415416612877
3.8778903539866603,16,3.9378126973346825,0.83669275399298,4760,3.9439725915660713,36.69806817819389,-121.17901093944475,3.1033258004812803
5.115789291930539,31,5.855659624140106,1.462593274332671,1541,2.5800971934863677,37.30139601730444,-117.50991451367793,3.250316802869081
1.471957343882437,9,4.913580917244445,1.2615857001834405,2849,1.7640161129507161,37.205297841379206,-117.09398277053316,1.081191192625689
9.682269390369692,24,7.187938640380773,1.4374833921778036,4129,2.457057870483217,32.5944798210602,-118.73611916109905,4.935659110626421
6.6983662943083,51,5.888462674694878,1.1773531491328604,232,4.061419680363834,32.51380249092677,-117.8880269859723,3.464970426840108
4.260586298813714,4,6.98293947159297,1.6157178949717836,3554,3.665705729165694,38.01167503948097,-119.66579167979656,3.249359876171961
3.6753542394379584,4,4.593223940289769,1.2209981723458476,4121,2.795987477872111,38.238646423554165,-116.39612746274834,2.352525745504315
5.879225767856723,14,5.567372008293001,1.4162264727526925,4369,4.09860411331238,32.471745565151146,-123.5790150215373,3.0904470005798954
7.6978910213823015,43,4.322695410260466,0.7886517158998672,1064,3.5983537830575063,35.78439331887818,-120.8710866334412,4.44336693992835
9.74688354418047,21,5.003673708706698,1.0611677162709885,3810,2.7867285090923146,38.12851279560427,-117.15569958605106,5.084443901316961
6.589972856907523,33,5.185474932706445,0.9960358430415186,3951,2.8672721159191363,38.56680655753076,-120.70354892124618,4.880568937320107
4.554688821280474,2,4.628970135175433,0.9812242054966595,113,3.2634541855563475,40.28275759276551,-123.2146471955705,3.056517697292848
7.088093908737756,38,4.0413965693851654,1.0836289568806727,3555,2.3344904402689473,36.20732283596881,-120.54986571533225,3.7975255561453043
6.453647433856989,4,3.803779211616817,0.6744936633274966,3168,3.0036040524074807,37.48257781146969,-116.88505228211336,3.4564191855312525
4.563751610299115,37,2.6923022611511236,0.5,4847,3.2468106916906323,37.78560375608817,-122.78015134746683,3.380376736415178
6.3607132170301,8,4.232384243795851,0.8259217473113675,310,1.650427009113168,35.12045283300319,-116.75368635788345,3.3226808704811677
6.301863056025862,44,6.252992676006214,1.4295549215307655,4831,2.8485437419456816,32.53825402441612,-116.24544283642425,3.130575830322002
4.247939446316133,16,3.5818017615840603,0.854699008850979,2899,2.7575550517074494,32.04225926205105,-117.64699255577301,2.1173947487296614
3.3132979078835776,10,3.858252584496034,0.8994491652207752,1444,3.822454415968258,40.36125416118525,-121.55765951441856,2.328317451636822
6.03353529828476,18,7.649078285479498,1.9525845134577768,1998,1.5244024049511726,34.00231822522386,-115.94704642804939,2.918539513698265
2.457525321605577,1,4.736204740182095,0.7914550123773358,3855,2.6947951842370315,38.302546641591356,-121.85557498221534,2.563201420949273
2.1547740651539096,9,5.885255210997803,1.5045660605633975,4980,2.6145962821083306,37.770474786439195,-114.94179047828649,1.290746708528858
5.156588139870708,31,6.270780575800593,1.320859288553794,1652,3.7680567711372808,35.99633076740519,-116.93354300857918,2.7702943200759305
5.952299862217559,16,6.295031355737536,1.523050286765215,4920,2.9651627445080857,40.334933087006334,-123.4528007335294,3.633579107197054
5.137091584487387,19,3.6732229232703286,0.6622719446747096,3183,4.436875716521896,38.98401595693379,-116.00712881338337,2.237632546845246
5.421215186544862,42,5.222728384120612,1.1497768689713572,1040,3.529770705525109,32.22741463439173,-118.93566459640093,2.796936237841752
1.1579612436949704,7,3.5581272765779293,0.8080084450518701,3028,2.6718216046483847,39.76694073356685,-119.47351103686948,1.150369092435433
5.9022563897901295,21,8.435581430692388,2.1483108744650785,4028,3.191726957247167,37.069988180017624,-119.79488807301513,4.603354347075942
8.737469924057761,10,3.5861496831812802,0.6184041194210868,367,2.7167449525044334,35.47019289082847,-117.93369933559083,4.477527127864351
6.646066569034371,25,4.242591737356216,0.9372842974678725,486,3.687516872392336,39.26884656511678,-116.75421499217039,2.9172304646660816
6.547278813777039,17,4.251278974190194,0.7968722350633898,125,1.9342418293671904,38.86065629646269,-115.04023384275439,3.1014625011172736
4.957098953901322,3,3.7040074279325435,0.8710524672212986,2894,2.341043218742933,35.10588237868949,-121.27055187052775,3.410670684931531
5.050894250393498,4,7.123112691707854,1.7331708214268036,383,3.364551934843937,41.83038871497881,-117.69223727089576,2.8436579871962975
4.0696362597058355,44,8.406937481300195,2.174161038582708,4667,3.980605158978897,38.48708486711753,-117.1365738853187,3.2124544106764708
5.341076399525862,3,4.929101056824859,1.0052858050415538,726,1.238425123088641,38.057797124538936,-117.25202860213108,3.4409440265816844
2.3883391921165873,40,3.915492223786708,0.9703247320651818,450,4.099576972792333,32.69880363481772,-119.06999352217031,1.6244601647425663
8.757475255195152,47,2.8156894015287746,0.7344079536278151,1362,2.887891897257595,34.793187803447374,-120.089774517963,4.759360482987577
2.768148260693966,24,5.207069537773478,0.8888602611169759,3839,1.4929000304502695,36.469740023264414,-116.37621182932908,2.247387777735164
6.639417437998699,16,5.120361492206268,1.2205423487499858,4544,1.0,38.306257043096764,-120.99990195959198,4.209882822517084
8.214651060444437,40,4.718444648367827,1.1737382915148942,1329,1.7764911473533762,37.127636307303774,-121.91946837601756,4.931402586799728
6.631666141121822,51,5.765650304771474,1.2236912909939097,2641,2.9842361153236787,39.63032933471391,-118.54170806239875,3.758123514246183
12.2084365133338,7,5.974207771378584,1.0973233222163778,3891,2.9472815697528922,34.625677124679015,-121.32389142337823,6.224509641078535
1.2152312961689067,50,5.887699909525481,1.4618491956936077,4004,3.506560347767448,39.02156995282484,-123.66766837235461,1.3548961628442848
3.4298568100316302,49,5.120650153637816,0.9422750819366131,849,2.5604102579512293,40.165970468911624,-123.48424256617695,2.248195919519639
8.147212893917336,8,4.178053804510886,0.8968169803074474,4207,2.1135675628430635,39.650499755829536,-117.04989473613125,4.317985552986595
2.1050697926587603,3,6.2989997173680585,1.3781976949580879,4349,2.6695308898712855,39.70846584588033,-114.26854154007927,1.0955370250968541
2.8158504094063486,37,5.515016511305837,1.3316897575757392,3701,3.026888229529262,40.88507057262166,-119.45311616373925,1.6452892096223377
5.717744166361653,4,6.56602902980158,1.3210919562338739,2683,3.184618235964222,32.8417854248049,-122.52938874415266,2.754385125197691
4.5260804824932945,31,6.448090659366677,1.2861522143760988,2017,2.368668240582075,38.971915713741026,-115.81916789470647,2.586641281966989
5.542252417833973,4,3.7938855171434613,0.8459130338405818,4458,3.721157360268288,41.68678201116461,-121.3856410302628,2.915536271844831
4.725360223332509,36,3.7789333510508762,0.9454578134329116,4332,2.502882582620773,37.736506498745385,-114.04373538396119,2.2510772859431216
4.947982286208115,12,4.593351137511366,1.3257490821275157,2639,2.304226110140077,34.17316311984393,-118.3673583417294,2.7841234026854735
2.971288214991957,5,4.2324815100511985,0.7397343430668599,3736,2.5660867924253683,41.98753805774213,-121.673674514399,1.8353151986642209
4.867822226166588,4,6.406302131171321,1.4699917560755111,2059,3.8598721405620857,33.74677292821479,-119.03995230475655,3.229050704585473
3.555847693513649,10,5.9215716111855015,1.10972590548358,3741,2.8937628376474724,35.35557697374859,-120.64618728170352,2.610601548457816
3.816981017157664,28,6.819020792542373,1.7086034258924037,537,2.4443891975441825,33.72062188417168,-116.20528015373053,2.207387120080236
6.5945786989197295,4,5.975784180893102,1.1464163300302628,4517,3.740886200358835,36.64512868750068,-122.94184114191944,4.312348983315154
2.042690446326107,41,5.7503794982480425,1.1486989911436132,2626,4.714198831958997,36.18876009610958,-115.42997282967451,1.1431871859848306
0.9210994008036257,31,6.939675736413005,1.4040482015262112,3033,3.167746107447158,36.912408965105726,-116.32663105735865,1.0426278262277933
6.35649817475695,16,6.0636728076820585,1.3201466547093677,1028,3.987073968692347,41.279834000554295,-115.38636196098513,3.097180177284728
4.8703149686741725,51,5.581721156125263,1.2820986202674105,2690,3.8288623604598317,36.78324385834225,-115.05006253958335,2.2926738576255685
8.210211684489188,34,7.276543640716822,1.7064298299477376,115,2.5154881986733337,37.14626326213644,-121.70222177056918,5.220502081747219
2.858177322240985,35,5.638217059783348,1.239432192833911,4461,3.021307344380986,40.86682105918468,-118.7899419277138,1.9325879785510287
4.178445368406859,9,5.134791274098494,0.924792695775774,3769,1.97396429623681,40.17757994014832,-115.50077779833623,2.3198634641257962
4.6151040211682,37,4.494612089466821,1.0869481525746214,2326,2.836046186910692,34.39722031225444,-120.22612027883889,2.78245277639457
3.170622312309306,29,6.343630550854494,1.3855202152856323,4195,2.4990477046994206,32.1292595522885,-123.39592423204367,1.928540463472936
2.65847660339891,51,6.984460650210963,1.7800040708515745,4076,2.677691234259492,38.29499592202051,-121.08365643461484,2.986619803782023
